id,day,pressure,humidity,cloud,sunshine,winddirection,windspeed,rainfall,Temp_unificada
1719,260,1005.9,93.0,88.0,0.0,230.0,25.0,1,1.3619169979234633
1720,261,1012.2,89.0,90.0,1.2,40.0,19.8,1,1.0868757494151675
1721,262,1008.2,82.0,87.0,0.4,220.0,13.2,1,1.1527386193780564
1722,263,1005.3,88.0,84.0,1.2,30.0,7.9,1,0.6404154403179556
1723,264,1017.5,84.0,89.0,2.2,170.0,13.8,1,1.70184415529972
1724,265,1018.1,77.0,53.0,11.0,230.0,11.1,0,0.7548086708926068
1725,266,1016.8,82.0,79.0,5.0,300.0,10.3,0,1.636281461967092
1726,267,1016.3,79.0,49.0,4.2,180.0,31.7,1,1.5975060994398502
1727,268,1016.4,76.0,56.0,5.7,180.0,23.2,1,1.0887693718482991
1728,269,1018.6,92.0,89.0,0.4,80.0,25.1,1,0.2048510875113821
1729,270,1017.8,81.0,72.0,7.7,230.0,11.9,0,1.3174871708264944
1730,271,1011.5,93.0,84.0,1.6,80.0,41.3,1,0.27027848676783367
1731,272,1018.8,78.0,79.0,3.6,70.0,11.1,0,1.3429870054881201
1732,273,1015.6,87.0,82.0,0.3,80.0,25.1,1,1.1988820474031847
1733,274,1017.8,81.0,83.0,2.4,60.0,23.7,1,-0.39939041099384
1734,275,1017.3,79.0,47.0,9.5,80.0,9.1,0,-0.3448373314861362
1735,276,1016.0,89.0,81.0,2.1,220.0,17.2,1,0.9341276281558213
1736,277,1012.0,75.0,48.0,9.1,10.0,21.6,0,0.8831370666028495
1737,278,1016.8,79.0,77.0,3.4,80.0,27.1,1,0.5008597703643801
1738,279,1017.8,83.0,82.0,7.6,80.0,15.9,1,0.48465018658178843
1739,280,1016.4,80.0,61.0,7.8,80.0,12.1,0,-0.17665378712610424
1740,281,1017.1,77.0,83.0,6.0,70.0,15.5,1,0.6839085554127108
1741,282,1016.7,83.0,80.0,6.5,70.0,28.4,1,0.5487260361638276
1742,283,1011.5,80.0,67.0,8.8,80.0,33.4,1,0.587390469400822
1743,284,1019.9,76.0,44.0,8.8,50.0,18.0,1,0.036987185970465304
1744,285,1018.8,79.0,78.0,3.0,80.0,29.0,1,0.07719055139850305
1745,286,1010.5,74.0,49.0,7.8,90.0,39.5,1,0.3444157141371211
1746,287,1013.0,80.0,81.0,1.0,70.0,15.9,1,0.8317967023937468
1747,288,1014.1,83.0,71.0,6.8,90.0,22.0,1,0.24125192693034422
1748,289,1014.9,78.0,80.0,1.0,40.0,29.7,1,-0.14956295596014554
1749,290,1015.0,81.0,81.0,3.5,40.0,13.2,1,0.10724729124997989
1750,291,1017.7,81.0,86.0,2.5,80.0,24.5,1,0.4890395017672592
1751,292,1013.0,83.0,84.0,3.1,70.0,14.5,1,0.893394027211879
1752,293,1010.3,84.0,58.0,7.7,100.0,14.8,0,1.2744670350472367
1753,294,1012.5,77.0,84.0,3.5,80.0,22.0,1,0.43388723461592377
1754,295,1018.1,82.0,81.0,1.6,80.0,26.7,1,0.34581529417689943
1755,296,1016.8,85.0,83.0,0.0,70.0,31.7,0,0.28993460951971867
1756,297,1017.2,87.0,82.0,2.0,70.0,16.2,0,0.3719441741229405
1757,298,1014.8,87.0,80.0,3.5,40.0,15.8,1,0.6469601724024138
1758,299,1015.2,91.0,88.0,0.0,50.0,20.5,1,-0.15253739004571445
1759,300,1018.9,93.0,88.0,2.9,50.0,25.0,1,-0.7786273425530924
1760,301,1018.3,88.0,84.0,3.9,80.0,14.5,1,0.7734820595207151
1761,302,1017.7,82.0,83.0,3.5,50.0,8.3,0,0.1664961968266872
1762,303,1016.4,84.0,85.0,3.4,40.0,8.0,1,0.6229949426938651
1763,304,1017.7,81.0,88.0,2.4,70.0,8.6,1,0.2886417606081019
1764,305,1019.0,84.0,81.0,2.3,70.0,7.9,1,0.5672898012055752
1765,306,1014.3,79.0,47.0,4.9,70.0,24.8,0,0.8511483212774064
1766,307,1015.0,89.0,88.0,2.4,80.0,21.8,1,0.927976822992319
1767,308,1017.1,84.0,77.0,4.6,70.0,12.4,1,0.975887805209443
1768,309,1014.6,84.0,70.0,6.7,40.0,9.1,1,0.7042589107916918
1769,310,1015.2,75.0,56.0,5.9,70.0,14.3,0,-1.0883946230713963
1770,311,1014.3,92.0,88.0,0.0,50.0,13.0,1,-0.894931374560426
1771,312,1017.0,90.0,87.0,2.7,70.0,39.9,1,-0.5722471426018249
1772,313,1021.1,78.0,58.0,1.1,30.0,11.1,1,-1.4522596128250733
1773,314,1016.8,92.0,88.0,0.1,70.0,28.8,1,-0.42458689639300984
1774,315,1018.5,86.0,88.0,0.7,50.0,17.2,1,-1.9872535868042238
1775,316,1018.0,91.0,84.0,1.1,70.0,33.4,1,-1.1191213916447778
1776,317,1015.1,91.0,93.0,5.9,70.0,22.5,1,0.15701583395848884
1777,318,1021.6,80.0,78.0,0.0,70.0,16.4,1,-1.5085306204989022
1778,319,1015.5,87.0,88.0,0.5,80.0,29.0,1,-0.823080401852458
1779,320,1019.8,82.0,91.0,0.0,70.0,38.0,1,-1.728922729997258
1780,321,1020.5,78.0,46.0,9.7,70.0,11.9,1,-2.3284196508393795
1781,322,1017.7,79.0,85.0,5.9,20.0,24.2,1,-2.4338937663082914
1782,323,1017.4,95.0,95.0,0.0,10.0,24.4,1,-2.3820624121683442
1783,324,1017.9,95.0,95.0,0.0,50.0,16.4,1,-1.7320448676373592
1784,325,1018.5,93.0,93.0,0.4,80.0,20.3,1,-2.139758808427458
1785,326,1018.3,95.0,95.0,0.0,40.0,13.0,1,-2.143364737095981
1786,327,1020.2,70.0,38.0,9.1,20.0,24.5,0,-2.0446977195364937
1787,328,1022.8,59.0,46.0,8.4,70.0,29.8,1,-2.039425215569028
1788,329,1017.1,93.0,95.0,0.1,60.0,20.5,1,-2.321790394299267
1789,330,1020.4,92.0,88.0,0.0,20.0,31.7,1,-3.084067096634198
1790,331,1021.8,76.0,86.0,0.1,10.0,21.8,1,-3.2622337007317115
1791,332,1020.6,59.0,84.0,0.0,10.0,22.3,1,-3.8387646997197167
1792,333,1025.6,75.0,77.0,1.0,20.0,26.0,1,-2.203022848631531
1793,334,1024.8,75.0,59.0,8.7,60.0,29.7,0,-3.114988293423591
1794,335,1019.8,95.0,95.0,0.0,50.0,15.7,1,-3.265500649468145
1795,336,1020.3,92.0,86.0,0.0,20.0,28.4,1,-2.8339761101586487
1796,337,1020.9,75.0,81.0,1.6,30.0,13.8,1,-2.948653352882782
1797,338,1024.1,75.0,43.0,6.5,30.0,21.5,0,-3.1067299493998557
1798,339,1022.5,65.0,49.0,9.1,10.0,27.4,0,-2.786727053629299
1799,340,1023.6,77.0,88.0,0.1,50.0,25.1,1,-3.5539231653501124
1800,341,1024.1,73.0,88.0,0.0,20.0,29.0,0,-3.4538568479248433
1801,342,1022.3,95.0,94.0,0.0,20.0,33.2,1,-4.745443039919178
1802,343,1018.4,70.0,67.0,2.9,20.0,12.3,1,-1.6221564889503863
1803,344,1022.9,70.0,59.0,5.7,20.0,10.3,0,-1.5191222338020556
1804,345,1022.4,75.0,88.0,0.0,30.0,20.0,1,-3.3013674995972737
1805,346,1016.8,75.0,79.0,4.5,80.0,25.5,1,-0.857012806991705
1806,347,1018.9,86.0,83.0,0.6,20.0,20.5,1,-1.7048165732706808
1807,348,1021.3,93.0,88.0,0.0,20.0,24.2,1,-3.8187326924670826
1808,349,1020.6,93.0,88.0,0.1,60.0,33.4,1,-3.0347817735950002
1809,350,1020.6,73.0,90.0,0.0,40.0,30.3,1,-2.9989717483941662
1810,351,1023.4,58.0,57.0,9.0,60.0,19.2,0,-2.0897483695904904
1811,352,1016.8,90.0,88.0,0.0,50.0,28.3,1,-0.9302669746548775
1812,353,1018.0,79.0,91.0,0.0,70.0,26.1,1,-2.442206052584745
1813,354,1016.7,85.0,89.0,0.6,40.0,22.2,1,-1.230945510014399
1814,355,1022.4,76.0,44.0,3.0,50.0,24.9,0,-1.3948682677397517
1815,356,1024.0,77.0,86.0,0.0,60.0,34.3,1,-1.858194603235099
1816,357,1020.4,77.0,91.0,0.0,20.0,28.6,1,-2.413107216889216
1817,358,1017.7,79.0,80.0,2.3,60.0,33.0,1,-2.731724950342152
1818,359,1017.5,85.0,91.0,1.5,50.0,19.0,1,-2.572750736309808
1819,360,1016.7,97.0,93.0,0.0,50.0,25.1,1,-3.043463891169357
1820,361,1015.2,95.0,88.0,0.0,60.0,37.7,1,-2.610377058390542
1821,362,1011.5,87.0,90.0,0.6,20.0,23.3,1,-2.086298517902004
1822,363,1012.6,93.0,93.0,0.0,30.0,31.9,1,-1.5916798486154742
1823,364,1014.3,82.0,81.0,2.4,20.0,30.0,1,-2.0783654496392345
1824,365,1013.3,96.0,91.0,1.6,60.0,43.8,1,-2.658407041127184
1825,1,1013.4,86.0,88.0,0.0,20.0,43.1,1,-2.993462549091551
1826,2,1014.3,92.0,88.0,0.6,70.0,41.4,1,-1.2407945593573537
1827,3,1014.9,96.0,100.0,0.0,50.0,55.5,1,-3.092209752857609
1828,4,1032.3,73.0,83.0,0.0,30.0,19.3,1,-2.3485985080085126
1829,5,1027.9,77.0,89.0,0.0,20.0,42.0,1,-3.7380415071782958
1830,6,1025.9,96.0,94.0,0.0,30.0,21.9,1,-3.782772945685291
1831,7,1020.8,46.0,29.0,9.0,20.0,26.0,0,-5.672658275387336
1832,8,1017.8,98.0,93.0,0.0,40.0,59.5,1,-2.4525032622864877
1833,9,1022.9,59.0,86.0,0.0,30.0,28.6,1,-4.771880178735869
1834,10,1027.6,76.0,89.0,0.5,20.0,48.0,1,-3.5515042059981528
1835,11,1013.7,90.0,100.0,0.0,70.0,30.0,1,-3.1556236657407557
1836,12,1027.5,72.0,95.0,0.0,20.0,22.0,1,-4.7230963661553265
1837,13,1011.5,77.0,88.0,0.1,30.0,32.5,1,-2.409287242717712
1838,14,1024.3,77.0,93.0,0.0,20.0,26.8,1,-4.132047329966993
1839,15,1023.3,72.0,51.0,10.0,30.0,11.3,0,-2.9458264822647466
1840,16,1034.6,46.0,19.0,10.0,20.0,34.3,0,-6.074697994233739
1841,17,1024.7,59.0,86.0,10.2,20.0,19.3,1,-4.382492424314402
1842,18,1024.3,73.0,88.0,0.1,60.0,32.9,1,-3.9668100867881315
1843,19,1024.4,70.0,46.0,10.1,60.0,11.3,0,-2.7227943001898307
1844,20,1023.8,78.0,2.0,10.2,40.0,9.6,0,-2.871247158750635
1845,21,1020.6,76.0,93.0,0.0,20.0,40.0,1,-4.5696001990920445
1846,22,1025.4,74.0,72.0,7.6,20.0,9.2,0,-2.449878902124854
1847,23,1014.6,98.0,100.0,0.0,50.0,20.0,1,-2.348716353922261
1848,24,1012.5,86.0,88.0,0.0,200.0,22.5,1,-1.0020879386239452
1849,25,1019.9,90.0,97.0,0.0,40.0,26.8,1,-1.7716780396418925
1850,26,1013.7,96.0,96.0,0.0,10.0,14.3,1,-2.1560259383670757
1851,27,1013.4,90.0,89.0,1.2,70.0,44.7,1,-2.1299577992324923
1852,28,1013.3,91.0,78.0,1.5,40.0,14.5,1,-0.7536680057834209
1853,29,1013.7,89.0,88.0,0.6,70.0,32.4,1,-0.6694228270635226
1854,30,1021.3,70.0,38.0,9.6,20.0,11.3,0,-1.4630238679327252
1855,31,1015.0,79.0,80.0,3.6,70.0,33.5,1,-0.6714329897065158
1856,32,1013.0,81.0,88.0,2.2,20.0,25.9,0,-0.5373353270691135
1857,33,1013.1,90.0,81.0,2.1,40.0,23.3,1,-0.7059265135323411
1858,34,1014.7,79.0,85.0,2.4,20.0,25.0,1,-0.828342374280996
1859,35,1023.6,71.0,53.0,10.0,70.0,43.1,1,-1.3435061281302552
1860,36,1014.5,95.0,95.0,0.0,30.0,22.3,1,-2.0495656359681957
1861,37,1017.7,95.0,93.0,0.0,40.0,14.5,1,-2.694173353417994
1862,38,1020.6,71.0,88.0,0.6,20.0,40.0,1,-0.9923552894038546
1863,39,1016.7,95.0,95.0,0.0,60.0,40.4,1,-2.5965268587653405
1864,40,1015.8,74.0,90.0,0.0,70.0,33.5,1,-2.0663686233544514
1865,41,1018.2,83.0,81.0,1.8,70.0,9.2,0,-0.49186868350865165
1866,42,1017.0,82.0,49.0,6.5,60.0,20.5,1,-0.7773182000848159
1867,43,1026.9,79.0,72.0,6.5,40.0,19.0,0,-2.6486964584926014
1868,44,1020.5,90.0,80.0,0.0,50.0,39.5,1,-3.3850769609575315
1869,45,1017.0,82.0,94.0,0.0,70.0,41.4,1,-2.960811878078334
1870,46,1015.0,91.0,87.0,0.7,40.0,14.0,1,-2.0679355352468503
1871,47,1013.0,79.0,93.0,0.0,70.0,39.5,1,-3.39319321234635
1872,48,1014.6,94.0,91.0,0.3,20.0,10.2,1,-2.095172915361572
1873,49,1013.7,91.0,80.0,0.0,40.0,12.4,1,-1.1850745590921703
1874,50,1020.4,75.0,88.0,0.0,20.0,21.9,1,-3.9445365425203502
1875,51,1013.4,95.0,100.0,0.0,50.0,28.6,1,-1.62245882369407
1876,52,1018.2,96.0,99.0,0.0,60.0,22.5,1,-1.748802135098284
1877,53,1017.8,96.0,100.0,0.0,20.0,34.2,1,-3.904377602324875
1878,54,1020.9,93.0,95.0,0.0,20.0,18.8,1,-3.510308880611297
1879,55,1017.7,77.0,53.0,10.2,70.0,39.5,0,-1.504284541543
1880,56,1015.6,97.0,95.0,0.0,40.0,23.2,1,-2.1601619624645045
1881,57,1018.9,92.0,95.0,0.0,70.0,34.8,1,-3.1858403785381215
1882,58,1012.2,87.0,88.0,0.6,50.0,16.4,1,-0.7482444745311113
1883,59,1012.0,79.0,88.0,2.0,80.0,26.8,1,-0.607998456028745
1884,60,1018.4,83.0,85.0,3.2,40.0,13.8,1,-0.796247048925508
1885,61,1012.2,90.0,90.0,2.1,60.0,39.7,1,-2.0525402101407626
1886,62,1014.9,78.0,88.0,0.0,20.0,39.3,1,-2.0159103153438096
1887,63,1015.5,98.0,99.0,0.0,60.0,36.0,1,-2.6206421012399606
1888,64,1018.4,95.0,100.0,0.2,30.0,41.3,1,-2.714412499332732
1889,65,1020.4,72.0,44.0,10.7,20.0,35.3,0,-3.458603443614369
1890,66,1018.4,62.0,46.0,10.9,40.0,20.5,0,-2.655224022588627
1891,67,1020.4,64.0,29.0,6.7,20.0,29.2,0,-1.6507501784780934
1892,68,1016.8,68.0,19.0,10.2,40.0,24.8,0,-1.3182888928605807
1893,69,1022.7,78.0,40.0,9.1,20.0,38.3,0,-3.3872000709171974
1894,70,1016.5,79.0,89.0,0.0,20.0,28.8,1,-2.871455883290621
1895,71,1013.0,92.0,87.0,2.5,30.0,22.8,1,-1.1772640952532272
1896,72,1017.9,92.0,93.0,0.0,40.0,20.4,0,-3.3544201590306493
1897,73,1016.2,92.0,88.0,0.4,40.0,17.2,1,-0.33909315390705913
1898,74,1015.9,96.0,88.0,0.1,80.0,7.9,1,-1.00620116179109
1899,75,1013.9,86.0,88.0,0.2,80.0,19.7,1,-0.35877451587664794
1900,76,1013.1,86.0,83.0,5.6,30.0,30.0,1,-0.3096128007689295
1901,77,1013.2,95.0,81.0,0.0,50.0,28.7,1,-0.12863750856058556
1902,78,1015.4,80.0,80.0,0.5,20.0,14.6,1,-0.043947773386207305
1903,79,1015.4,79.0,38.0,10.4,60.0,9.8,0,-0.5623866762770507
1904,80,1011.6,87.0,88.0,1.6,70.0,35.1,1,0.03840162478713656
1905,81,1015.2,92.0,85.0,0.3,190.0,20.5,1,0.3349419779358054
1906,82,1011.1,78.0,85.0,1.1,60.0,5.7,1,-0.5279338667258366
1907,83,1016.5,80.0,78.0,1.6,200.0,11.9,1,-0.06447670447927507
1908,84,1011.6,93.0,86.0,0.1,70.0,18.1,1,0.29278556474968825
1909,85,1012.5,76.0,81.0,0.3,60.0,15.3,1,0.07248636291511372
1910,86,1020.3,76.0,77.0,1.5,50.0,13.0,1,0.36095387538875356
1911,87,1012.9,91.0,88.0,1.5,90.0,31.8,1,0.6335038996981682
1912,88,1012.5,92.0,89.0,0.7,170.0,11.7,1,0.6182921889902421
1913,89,1013.5,86.0,84.0,0.6,70.0,15.7,1,0.7127737075245462
1914,90,1008.5,94.0,85.0,1.5,40.0,14.2,1,0.7787635091492258
1915,91,1012.3,89.0,83.0,6.0,90.0,32.2,1,0.5151190358614264
1916,92,1012.5,91.0,88.0,0.1,70.0,33.4,1,-0.6573709026917565
1917,93,1009.8,89.0,84.0,1.0,190.0,12.6,1,0.7975778247953628
1918,94,1016.6,94.0,88.0,1.0,40.0,14.5,1,0.6818340480539523
1919,95,1008.1,88.0,84.0,3.5,210.0,13.3,1,0.7130806606913092
1920,96,1011.2,87.0,89.0,0.6,70.0,25.1,1,0.7036607376668316
1921,97,1007.9,87.0,84.0,1.2,70.0,34.0,1,1.068639849519922
1922,98,1012.5,85.0,78.0,0.0,70.0,16.7,1,0.6017671605506222
1923,99,1008.3,89.0,88.0,3.2,80.0,12.7,1,0.9225786820558306
1924,100,1013.0,80.0,84.0,2.3,80.0,8.9,1,0.66548585747599
1925,101,1013.1,87.0,83.0,3.3,80.0,15.4,1,1.0216270659598021
1926,102,1006.9,89.0,88.0,0.5,240.0,10.2,0,0.6264378777588508
1927,103,1011.4,89.0,83.0,3.6,50.0,11.3,0,1.1225217664936924
1928,104,1010.5,87.0,88.0,0.6,80.0,14.6,1,0.5530419306681125
1929,105,1014.0,88.0,89.0,0.2,80.0,9.9,1,0.7412641187302832
1930,106,1011.6,87.0,82.0,2.2,100.0,16.5,1,0.9230108290319555
1931,107,1010.5,81.0,82.0,2.4,70.0,18.6,1,0.7245244505299028
1932,108,1012.3,85.0,82.0,1.3,200.0,10.2,1,0.858574807364093
1933,109,1012.0,88.0,84.0,1.1,80.0,13.0,1,1.0214757585009626
1934,110,1009.4,83.0,88.0,5.3,220.0,8.9,1,1.6113414402881587
1935,111,1012.2,89.0,80.0,2.8,40.0,15.1,1,0.6613346944276716
1936,112,1008.1,89.0,88.0,1.6,240.0,15.8,1,0.8918051888209695
1937,113,1013.3,83.0,81.0,1.2,50.0,11.1,0,1.3321847994881764
1938,114,1010.3,90.0,77.0,2.2,40.0,14.5,1,-0.07017400752725204
1939,115,1011.4,79.0,79.0,3.1,40.0,26.5,0,-0.26115787886477804
1940,116,1010.3,82.0,88.0,6.6,20.0,18.8,1,0.5476071445432182
1941,117,1008.7,76.0,82.0,2.7,20.0,12.9,1,1.5398170380339244
1942,118,1010.3,84.0,80.0,3.5,80.0,21.6,1,0.5931893248058879
1943,119,1009.9,89.0,84.0,1.0,220.0,25.0,1,0.6603498021904715
1944,120,1008.0,89.0,88.0,1.0,130.0,18.4,1,1.3513483256375924
1945,121,1006.9,81.0,83.0,3.3,20.0,15.3,1,1.2720160599410688
1946,122,1011.4,82.0,85.0,6.0,110.0,37.5,1,1.013633418994809
1947,123,1011.5,83.0,85.0,1.6,50.0,8.6,1,1.0227564891193386
1948,124,1007.8,87.0,84.0,1.6,50.0,7.9,1,1.1689699785610421
1949,125,1008.1,89.0,88.0,1.6,220.0,30.3,1,1.4668367932645359
1950,126,1010.1,89.0,87.0,2.6,220.0,23.7,1,0.8518939177828025
1951,127,1008.1,85.0,84.0,0.7,70.0,14.8,1,1.259729017205843
1952,128,1006.9,87.0,88.0,0.3,80.0,20.7,1,1.2430715642495775
1953,129,1008.4,89.0,88.0,0.4,190.0,12.1,1,1.2652900116588708
1954,130,1012.5,82.0,80.0,4.1,70.0,29.0,1,1.7175291254971405
1955,131,1008.3,84.0,89.0,1.6,130.0,16.7,1,2.128508440156909
1956,132,1008.7,79.0,78.0,9.2,220.0,16.4,1,2.2595021476614154
1957,133,1009.1,77.0,70.0,6.1,80.0,21.3,1,2.1962269926717557
1958,134,1008.5,84.0,85.0,3.1,220.0,9.8,1,1.443477667823121
1959,135,1009.4,82.0,83.0,2.2,220.0,24.4,1,2.056148154923893
1960,136,1006.8,80.0,77.0,7.6,220.0,20.7,1,2.212765305021505
1961,137,1008.4,81.0,78.0,3.2,220.0,15.3,1,1.8359359158323931
1962,138,1009.3,86.0,82.0,1.0,220.0,21.6,1,2.0502754487940242
1963,139,1008.4,87.0,82.0,2.3,50.0,15.5,1,1.409813121363694
1964,140,1008.7,67.0,77.0,9.4,220.0,30.2,1,2.2968581617637915
1965,141,1006.3,74.0,86.0,3.5,220.0,40.0,1,2.2754758885183946
1966,142,1007.5,61.0,87.0,1.6,20.0,19.4,0,0.8907801985891721
1967,143,1008.6,79.0,86.0,2.1,240.0,20.0,1,2.24126393855463
1968,144,1006.1,74.0,48.0,10.9,80.0,7.4,0,2.136654700284628
1969,145,1004.9,92.0,96.0,0.6,250.0,14.5,1,1.3795906355374785
1970,146,1005.9,93.0,88.0,0.3,250.3,21.2,1,1.1447172728857034
1971,147,1009.1,80.0,83.0,1.4,230.0,5.9,1,0.9674598421437831
1972,148,1008.8,67.0,80.0,8.6,110.0,17.2,1,1.1766823538602063
1973,149,1008.1,74.0,62.0,7.7,240.0,23.9,0,1.8188786228393246
1974,150,1008.5,79.0,69.0,6.7,240.0,13.0,0,1.9851493697624845
1975,151,1008.5,71.0,48.0,10.0,230.0,23.4,0,2.1268238334488783
1976,152,1008.4,72.0,34.0,11.1,170.0,12.6,0,2.2539492354487773
1977,153,1007.8,79.0,48.0,10.0,220.0,10.0,0,2.33446169392536
1978,154,1009.3,78.0,78.0,7.4,200.0,9.8,0,2.52474094118386
1979,155,1008.4,78.0,25.0,11.1,110.0,13.4,0,2.5119321764452316
1980,156,1010.3,74.0,46.0,10.4,180.0,25.1,1,2.1606039166105138
1981,157,1008.1,82.0,62.0,5.5,80.0,19.0,1,2.2004970161525934
1982,158,1005.3,79.0,88.0,3.0,40.0,7.3,1,1.6299885751797907
1983,159,1008.1,74.0,61.0,6.0,130.0,10.2,1,2.2248883396344215
1984,160,1008.5,72.0,49.0,10.1,230.0,9.1,0,2.1916680584443604
1985,161,1008.1,81.0,70.0,7.0,230.0,13.3,1,2.3659543788310238
1986,162,1005.5,89.0,83.0,0.4,80.0,15.1,1,1.6991432128358228
1987,163,1005.1,78.0,77.0,7.4,230.0,21.9,1,2.1869777142190925
1988,164,1008.4,75.0,41.0,8.0,230.0,28.4,0,2.0454601909333903
1989,165,1008.1,78.0,72.0,7.7,190.0,12.4,0,2.2951423917110905
1990,166,1007.9,80.0,77.0,6.5,230.0,15.8,0,2.0659904167192265
1991,167,1007.1,81.0,84.0,1.3,130.0,26.0,1,1.773677819932257
1992,168,1008.8,81.0,81.0,2.2,200.0,32.4,1,1.9247316663653014
1993,169,1002.5,82.0,69.0,6.0,220.0,22.9,1,2.5136237107878827
1994,170,1000.2,78.0,79.0,6.6,200.0,12.8,0,2.186674224869639
1995,171,1009.8,85.0,82.0,3.6,220.0,22.3,1,1.7139556548660557
1996,172,1002.2,82.0,60.0,1.1,60.0,25.0,1,1.7879114149394866
1997,173,1005.7,87.0,84.0,2.1,210.0,11.0,1,1.6384165382454507
1998,174,1008.3,77.0,60.0,8.4,230.0,26.0,0,1.81530053378516
1999,175,1009.2,79.0,60.0,5.1,110.0,11.3,0,1.6371287399054562
2000,176,1006.0,83.0,86.0,0.3,240.0,23.5,1,1.5206784611455932
2001,177,1009.6,87.0,85.0,2.4,200.0,22.3,1,1.776652394104824
2002,178,1008.7,92.0,84.0,0.4,220.0,24.5,1,2.0981542641588247
2003,179,1008.9,81.0,86.0,1.1,220.0,15.7,1,1.3556471922404427
2004,180,1007.9,75.0,69.0,6.5,200.0,16.4,1,2.1677189822054737
2005,181,1008.3,81.0,48.0,8.8,240.0,16.0,0,2.12183677641066
2006,182,1008.7,78.0,57.0,9.1,220.0,14.8,0,2.2518015985939472
2007,183,1008.4,77.0,78.0,6.5,230.0,28.0,1,2.2361141790979886
2008,184,1008.1,81.0,84.0,2.1,190.0,15.9,1,1.7035586306596535
2009,185,1008.3,77.0,84.0,3.3,140.0,21.9,1,1.7005703523159634
2010,186,1006.5,74.0,58.0,10.6,180.0,8.9,0,2.347605391532108
2011,187,1006.1,77.0,79.0,6.4,220.0,10.3,1,2.237695949767281
2012,188,1008.4,79.0,54.0,6.3,240.0,10.9,1,2.2566317152314737
2013,189,1008.8,81.0,56.0,9.1,170.0,9.5,0,1.9268829071244393
2014,190,1005.6,74.0,72.0,11.8,200.0,11.2,0,1.990157047595327
2015,191,1006.2,81.0,87.0,5.7,230.0,21.8,0,2.4342396609520645
2016,192,1010.0,82.0,83.0,2.6,50.0,10.2,1,2.2835899817937895
2017,193,1008.3,79.0,72.0,8.3,220.0,13.9,1,2.4253867587188953
2018,194,1006.6,79.0,78.0,5.3,20.0,23.7,1,2.1274319557424373
2019,195,1009.7,78.0,43.0,8.1,240.0,10.2,0,2.3034017392424793
2020,196,1008.1,76.0,49.0,8.8,10.0,10.0,1,2.145800851513438
2021,197,1007.5,78.0,38.0,11.8,210.0,17.3,1,2.0714024129249538
2022,198,1005.8,80.0,78.0,4.3,220.0,20.8,1,2.1747265933386144
2023,199,1008.4,79.0,57.0,10.6,230.0,19.6,1,2.273047563244395
2024,200,999.0,77.0,57.0,9.1,20.0,20.9,0,2.43952024715992
2025,201,1009.5,84.0,72.0,6.2,100.0,12.0,0,1.9784795839556624
2026,202,1010.7,84.0,81.0,3.2,60.0,6.6,1,1.906211894407572
2027,203,1005.5,82.0,84.0,1.6,220.0,12.1,1,1.7249295089454673
2028,204,1008.1,76.0,46.0,11.7,220.0,12.6,0,1.6478214624060372
2029,205,1009.9,84.0,88.0,2.7,80.0,17.2,1,2.003409214182666
2030,206,1011.1,89.0,82.0,1.2,110.0,16.3,1,1.5247058651643153
2031,207,1009.1,87.0,84.0,2.1,230.0,14.0,1,1.5821211547745735
2032,208,1006.7,88.0,80.0,2.5,230.0,14.3,1,1.7858028725715995
2033,209,1008.9,87.0,88.0,0.2,220.0,12.5,1,1.5902558688445931
2034,210,1006.9,84.0,86.0,1.4,220.0,12.4,1,1.9295860187128784
2035,211,1008.8,78.0,72.0,7.2,220.0,16.0,1,2.2224530867258028
2036,212,1008.2,79.0,78.0,9.5,220.0,9.8,1,1.7537386995496635
2037,213,1008.3,80.0,77.0,2.4,300.0,24.4,1,1.8831447232690302
2038,214,1008.3,77.0,43.0,8.4,120.0,13.8,0,2.4252814623704997
2039,215,1008.4,80.0,77.0,5.7,230.0,12.4,1,1.4887804543593897
2040,216,999.0,84.0,51.0,7.0,200.0,11.8,1,2.042895837238438
2041,217,1008.1,86.0,82.0,1.9,200.0,14.1,1,1.2720124560367614
2042,218,1008.5,74.0,32.0,10.2,50.0,22.8,0,1.7463498621590356
2043,219,1005.6,84.0,83.0,0.5,230.0,16.5,1,2.5174974981362253
2044,220,1008.5,89.0,88.0,1.0,180.0,11.7,1,1.7510148160684835
2045,221,1008.1,82.0,80.0,2.0,20.0,7.4,1,1.699569306609102
2046,222,1008.5,87.0,87.0,2.6,220.0,13.2,1,1.6618180708930022
2047,223,1007.9,74.0,72.0,10.4,220.0,8.9,0,2.242863017299353
2048,224,1006.7,74.0,23.0,10.4,220.0,12.4,0,2.1120102368128757
2049,225,1006.0,82.0,81.0,6.5,240.0,9.1,1,1.0861771785389887
2050,226,1000.3,86.0,83.0,0.1,210.0,20.2,1,0.9205833671786116
2051,227,1012.5,89.0,81.0,2.2,80.0,19.8,1,0.8577146886752608
2052,228,1012.0,78.0,83.0,2.5,80.0,19.4,1,0.8379141860991558
2053,229,1013.0,78.0,84.0,1.5,220.0,23.4,1,1.9601978130369702
2054,230,1009.9,89.0,85.0,3.3,200.0,22.0,1,1.2881121140367595
2055,231,1003.8,93.0,84.0,1.6,230.0,27.1,1,1.627982739774763
2056,232,1011.1,70.0,39.0,9.5,10.0,28.3,0,2.060564727353494
2057,233,1005.3,82.0,86.0,1.6,80.0,28.7,1,1.5379740451343173
